-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 03/31/2021 
Location: Latitude  29.3013   Longitude 94.7977 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3541.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WS50M
2015,2,3,5,0.48,0.51
2015,2,3,6,0.57,0.6
2015,2,3,7,0.34,0.3
2015,2,3,8,0.83,0.8
2015,2,3,9,1.17,0.95
2015,2,3,10,1.18,0.83
2015,2,3,11,1.48,0.93
2015,2,3,12,2.09,1.46
2015,2,3,13,2.76,2.14
2015,2,3,14,3.31,2.77
2015,2,3,15,3.17,2.8
2015,2,3,16,1.93,2.22
2015,2,3,17,1.64,1.79
2015,2,3,18,1.44,1.69
2015,2,3,19,1.3,1.53
2015,2,3,20,1.17,1.4
2015,2,3,21,1.08,1.3
2015,2,3,22,0.91,1.1
2015,2,3,23,0.68,0.87
2015,2,4,0,0.52,0.81
2015,2,4,1,0.59,0.85
2015,2,4,2,0.73,0.94
2015,2,4,3,0.8,0.97
2015,2,4,4,0.92,1.1
2015,2,4,5,0.97,1.14
2015,2,4,6,1.01,1.22
2015,2,4,7,1.62,1.61
2015,2,4,8,2.59,2.44
2015,2,4,9,3.54,3.28
2015,2,4,10,4.13,3.73
2015,2,4,11,4.67,4.18
2015,2,4,12,4.98,4.44
2015,2,4,13,5.09,4.54
2015,2,4,14,4.95,4.41
2015,2,4,15,4.29,3.71
2015,2,4,16,3.1,2.58
2015,2,4,17,2.32,2.0
2015,2,4,18,2.04,1.77
2015,2,4,19,1.72,1.49
2015,2,4,20,1.48,1.35
2015,2,4,21,1.46,1.35
2015,2,4,22,1.56,1.46
2015,2,4,23,1.51,1.42
2015,2,5,0,0.97,1.3
2015,2,5,1,0.84,1.15
2015,2,5,2,0.62,0.82
2015,2,5,3,0.54,0.7
2015,2,5,4,0.38,0.46
2015,2,5,5,0.36,0.41
2015,2,5,6,0.39,0.45
2015,2,5,7,0.06,0.08
2015,2,5,8,0.69,0.36
2015,2,5,9,1.12,0.63
2015,2,5,10,1.55,1.0
2015,2,5,11,2.17,1.59
2015,2,5,12,2.96,2.29
2015,2,5,13,3.66,2.91
2015,2,5,14,4.21,3.47
2015,2,5,15,4.48,3.88
2015,2,5,16,3.01,3.13
2015,2,5,17,1.87,2.16
2015,2,5,18,1.68,2.09
2015,2,5,19,1.59,2.12
2015,2,5,20,1.6,2.3
2015,2,5,21,1.58,2.37
2015,2,5,22,1.59,2.36
2015,2,5,23,1.64,2.26
2015,2,6,0,1.6,2.14
2015,2,6,1,1.41,1.9
2015,2,6,2,1.22,1.69
2015,2,6,3,1.08,1.49
2015,2,6,4,0.99,1.37
2015,2,6,5,0.84,1.21
2015,2,6,6,0.93,1.1
2015,2,6,7,1.47,1.45
2015,2,6,8,1.98,1.78
2015,2,6,9,2.34,1.99
2015,2,6,10,2.71,2.21
2015,2,6,11,3.3,2.59
2015,2,6,12,4.08,3.16
2015,2,6,13,4.9,3.94
2015,2,6,14,5.46,4.66
2015,2,6,15,5.14,4.52
2015,2,6,16,3.32,3.01
2015,2,6,17,1.61,2.03
2015,2,6,18,1.45,1.88
2015,2,6,19,1.37,1.71
2015,2,6,20,1.32,1.69
2015,2,6,21,1.38,1.75
2015,2,6,22,1.34,1.67
2015,2,6,23,1.28,1.53
2015,2,7,0,1.09,1.36
2015,2,7,1,0.92,1.19
2015,2,7,2,0.85,1.04
2015,2,7,3,0.77,0.9
2015,2,7,4,0.7,0.79
2015,2,7,5,0.64,0.72
2015,2,7,6,0.66,0.74
2015,2,7,7,1.48,1.5
2015,2,7,8,2.23,2.03
2015,2,7,9,2.59,2.26
2015,2,7,10,2.69,2.31
2015,2,7,11,2.89,2.45
2015,2,7,12,3.2,2.7
2015,2,7,13,3.58,3.04
2015,2,7,14,3.81,3.31
2015,2,7,15,3.57,3.15
2015,2,7,16,2.48,2.3
2015,2,7,17,1.43,1.94
2015,2,7,18,1.38,2.05
2015,2,7,19,1.55,2.28
2015,2,7,20,1.68,2.38
2015,2,7,21,1.78,2.48
2015,2,7,22,1.78,2.43
2015,2,7,23,1.69,2.26
2015,2,8,0,1.63,2.18
2015,2,8,1,1.55,2.07
2015,2,8,2,1.87,1.89
2015,2,8,3,1.76,1.73
2015,2,8,4,1.81,1.75
2015,2,8,5,1.71,1.65
2015,2,8,6,1.66,1.59
2015,2,8,7,2.14,2.02
2015,2,8,8,3.17,3.0
2015,2,8,9,4.05,3.78
2015,2,8,10,4.64,4.25
2015,2,8,11,4.99,4.47
2015,2,8,12,5.26,4.67
2015,2,8,13,5.3,4.69
2015,2,8,14,4.72,4.18
2015,2,8,15,3.71,3.26
2015,2,8,16,2.7,2.36
2015,2,8,17,2.12,1.88
2015,2,8,18,1.95,1.78
2015,2,8,19,1.83,1.71
2015,2,8,20,1.75,1.66
2015,2,8,21,1.61,1.55
2015,2,8,22,1.6,1.47
2015,2,8,23,1.27,1.19
2015,2,9,0,1.02,1.04
2015,2,9,1,0.82,0.91
2015,2,9,2,0.71,0.94
2015,2,9,3,0.66,1.0
2015,2,9,4,0.81,1.16
2015,2,9,5,0.96,1.36
2015,2,9,6,1.12,1.35
2015,2,9,7,1.74,1.7
2015,2,9,8,3.09,3.03
2015,2,9,9,4.16,3.94
2015,2,9,10,4.58,4.25
2015,2,9,11,4.79,4.42
2015,2,9,12,4.89,4.42
2015,2,9,13,4.79,4.27
2015,2,9,14,4.61,4.11
2015,2,9,15,4.05,3.58
2015,2,9,16,2.82,2.47
2015,2,9,17,1.53,1.84
2015,2,9,18,1.57,1.73
2015,2,9,19,1.67,1.59
2015,2,9,20,1.39,1.5
2015,2,9,21,1.39,1.35
2015,2,9,22,1.02,1.19
2015,2,9,23,1.2,1.14
2015,2,10,0,0.77,1.06
2015,2,10,1,0.68,0.92
2015,2,10,2,0.65,0.81
2015,2,10,3,0.54,0.69
2015,2,10,4,0.47,0.55
2015,2,10,5,0.32,0.39
2015,2,10,6,0.2,0.27
2015,2,10,7,0.31,0.44
2015,2,10,8,1.5,1.65
2015,2,10,9,2.56,2.51
2015,2,10,10,3.14,2.96
2015,2,10,11,3.11,2.86
2015,2,10,12,2.95,2.64
2015,2,10,13,2.87,2.41
2015,2,10,14,2.79,2.28
2015,2,10,15,2.71,2.33
2015,2,10,16,1.76,1.98
2015,2,10,17,1.27,1.59
2015,2,10,18,0.96,1.31
2015,2,10,19,0.75,1.08
2015,2,10,20,0.65,0.92
2015,2,10,21,0.64,0.88
2015,2,10,22,0.64,0.88
2015,2,10,23,0.59,0.76
2015,2,11,0,0.52,0.65
2015,2,11,1,0.34,0.42
2015,2,11,2,0.23,0.28
2015,2,11,3,0.32,0.36
2015,2,11,4,0.7,0.82
2015,2,11,5,1.05,1.21
2015,2,11,6,1.29,1.49
2015,2,11,7,1.62,1.61
2015,2,11,8,1.82,2.06
2015,2,11,9,1.45,1.63
2015,2,11,10,0.79,0.78
2015,2,11,11,0.94,0.56
2015,2,11,12,1.88,1.46
2015,2,11,13,2.71,2.24
2015,2,11,14,3.23,2.74
2015,2,11,15,3.35,2.99
2015,2,11,16,2.11,2.66
2015,2,11,17,1.98,2.37
2015,2,11,18,1.57,1.9
2015,2,11,19,1.2,1.48
2015,2,11,20,1.05,1.33
2015,2,11,21,1.16,1.48
2015,2,11,22,1.3,1.74
2015,2,11,23,1.35,1.79
2015,2,12,0,1.27,1.73
2015,2,12,1,1.4,1.73
2015,2,12,2,1.82,1.74
2015,2,12,3,1.86,1.78
2015,2,12,4,1.85,1.8
2015,2,12,5,1.71,1.67
2015,2,12,6,1.58,1.54
2015,2,12,7,1.71,1.66
2015,2,12,8,1.83,1.76
2015,2,12,9,1.92,1.85
2015,2,12,10,2.08,1.99
2015,2,12,11,2.23,2.13
2015,2,12,12,2.35,2.22
2015,2,12,13,2.36,2.23
2015,2,12,14,2.35,2.22
2015,2,12,15,2.4,2.27
2015,2,12,16,2.14,2.02
2015,2,12,17,1.87,1.82
2015,2,12,18,1.86,1.78
2015,2,12,19,2.05,1.96
2015,2,12,20,2.62,2.56
2015,2,12,21,3.51,3.6
2015,2,12,22,3.67,3.54
2015,2,12,23,3.72,3.54
2015,2,13,0,3.59,3.36
2015,2,13,1,3.54,3.4
2015,2,13,2,3.39,3.28
2015,2,13,3,3.26,3.32
2015,2,13,4,3.3,3.33
2015,2,13,5,3.2,3.26
2015,2,13,6,3.38,3.5
2015,2,13,7,4.11,3.98
2015,2,13,8,4.97,4.88
2015,2,13,9,5.45,5.38
2015,2,13,10,5.79,5.77
2015,2,13,11,5.85,5.79
2015,2,13,12,5.41,5.24
2015,2,13,13,4.81,4.61
2015,2,13,14,4.31,4.06
2015,2,13,15,3.84,3.61
2015,2,13,16,3.11,2.88
2015,2,13,17,2.77,2.68
2015,2,13,18,2.74,2.67
2015,2,13,19,2.61,2.54
2015,2,13,20,2.25,2.16
2015,2,13,21,1.64,1.8
2015,2,13,22,1.27,1.49
2015,2,13,23,1.03,1.17
2015,2,14,0,0.92,0.92
2015,2,14,1,0.64,0.66
2015,2,14,2,0.39,0.39
2015,2,14,3,0.4,0.43
2015,2,14,4,0.62,0.72
2015,2,14,5,0.76,0.91
2015,2,14,6,0.85,1.05
2015,2,14,7,0.96,1.05
2015,2,14,8,0.5,0.73
2015,2,14,9,0.55,0.11
2015,2,14,10,1.69,0.96
2015,2,14,11,2.73,1.92
2015,2,14,12,3.81,2.9
2015,2,14,13,4.7,3.8
2015,2,14,14,5.25,4.46
2015,2,14,15,5.13,4.48
2015,2,14,16,3.91,3.42
2015,2,14,17,2.63,2.33
2015,2,14,18,2.48,2.21
2015,2,14,19,2.63,2.42
2015,2,14,20,2.82,2.65
2015,2,14,21,2.85,2.66
2015,2,14,22,2.76,2.59
2015,2,14,23,2.52,2.3
2015,2,15,0,2.1,1.92
2015,2,15,1,1.88,1.7
2015,2,15,2,1.78,1.6
2015,2,15,3,1.59,1.45
2015,2,15,4,1.46,1.34
2015,2,15,5,1.47,1.37
2015,2,15,6,1.52,1.43
2015,2,15,7,1.67,1.57
2015,2,15,8,1.87,1.71
2015,2,15,9,1.94,1.65
2015,2,15,10,2.11,1.71
2015,2,15,11,2.37,1.94
2015,2,15,12,2.55,2.15
2015,2,15,13,2.61,2.29
2015,2,15,14,2.57,2.33
2015,2,15,15,2.45,2.28
2015,2,15,16,2.07,1.94
2015,2,15,17,1.61,1.63
2015,2,15,18,1.55,1.61
2015,2,15,19,1.63,1.82
2015,2,15,20,1.74,2.02
2015,2,15,21,2.32,2.53
2015,2,15,22,2.78,2.72
2015,2,15,23,2.75,2.63
2015,2,16,0,2.38,2.26
2015,2,16,1,1.83,1.77
2015,2,16,2,1.18,1.41
2015,2,16,3,0.98,1.23
2015,2,16,4,0.75,0.95
2015,2,16,5,0.64,0.76
2015,2,16,6,0.49,0.57
2015,2,16,7,0.81,0.74
2015,2,16,8,1.16,0.94
2015,2,16,9,1.33,0.93
2015,2,16,10,1.58,0.97
2015,2,16,11,1.81,1.06
2015,2,16,12,1.86,1.03
2015,2,16,13,1.75,0.93
2015,2,16,14,2.07,1.47
2015,2,16,15,2.82,2.35
2015,2,16,16,2.23,2.84
2015,2,16,17,2.4,2.86
2015,2,16,18,1.88,2.27
2015,2,16,19,1.63,1.98
2015,2,16,20,1.49,1.78
2015,2,16,21,1.33,1.59
2015,2,16,22,1.15,1.37
2015,2,16,23,0.96,1.13
2015,2,17,0,0.85,0.94
2015,2,17,1,0.62,0.7
2015,2,17,2,0.27,0.28
2015,2,17,3,0.51,0.57
2015,2,17,4,0.79,0.95
2015,2,17,5,0.91,1.11
2015,2,17,6,1.04,1.17
2015,2,17,7,0.76,0.74
2015,2,17,8,0.69,0.48
2015,2,17,9,1.78,1.43
2015,2,17,10,2.53,2.06
2015,2,17,11,3.2,2.61
2015,2,17,12,3.92,3.24
2015,2,17,13,4.48,3.75
2015,2,17,14,4.65,3.99
2015,2,17,15,4.36,3.84
2015,2,17,16,3.11,3.03
2015,2,17,17,1.82,2.45
2015,2,17,18,1.62,2.38
2015,2,17,19,1.65,2.39
2015,2,17,20,1.8,2.57
2015,2,17,21,1.86,2.56
2015,2,17,22,1.79,2.32
2015,2,17,23,1.65,2.14
2015,2,18,0,1.49,1.96
2015,2,18,1,1.37,1.78
2015,2,18,2,1.48,1.74
2015,2,18,3,1.97,1.89
2015,2,18,4,1.98,1.88
2015,2,18,5,1.87,1.76
2015,2,18,6,1.93,1.83
2015,2,18,7,2.36,2.27
2015,2,18,8,2.94,2.74
2015,2,18,9,3.23,2.94
2015,2,18,10,3.35,3.0
2015,2,18,11,3.5,3.13
2015,2,18,12,3.81,3.44
2015,2,18,13,4.07,3.73
2015,2,18,14,3.87,3.61
2015,2,18,15,3.55,3.33
2015,2,18,16,3.21,2.89
2015,2,18,17,2.71,2.55
2015,2,18,18,3.13,3.19
2015,2,18,19,3.51,3.48
2015,2,18,20,3.43,3.4
2015,2,18,21,3.17,3.07
2015,2,18,22,2.87,2.71
2015,2,18,23,2.68,2.58
2015,2,19,0,2.36,2.3
2015,2,19,1,1.86,1.87
2015,2,19,2,1.57,1.58
2015,2,19,3,1.24,1.23
2015,2,19,4,1.28,1.33
2015,2,19,5,1.28,1.32
2015,2,19,6,1.24,1.28
2015,2,19,7,1.88,1.88
2015,2,19,8,2.6,2.41
2015,2,19,9,2.96,2.67
2015,2,19,10,3.14,2.85
2015,2,19,11,3.35,3.01
2015,2,19,12,3.26,2.94
2015,2,19,13,3.02,2.79
2015,2,19,14,2.74,2.58
2015,2,19,15,2.43,2.24
2015,2,19,16,1.98,1.8
2015,2,19,17,1.36,1.29
2015,2,19,18,0.92,1.0
2015,2,19,19,0.84,0.82
2015,2,19,20,0.72,0.7
2015,2,19,21,0.41,0.48
2015,2,19,22,0.46,0.55
2015,2,19,23,1.08,1.32
2015,2,20,0,1.32,1.6
2015,2,20,1,1.24,1.59
2015,2,20,2,1.17,1.48
2015,2,20,3,1.15,1.34
2015,2,20,4,1.04,1.24
2015,2,20,5,1.05,1.21
2015,2,20,6,1.08,1.24
2015,2,20,7,0.5,0.4
2015,2,20,8,1.45,1.31
2015,2,20,9,2.19,1.75
2015,2,20,10,2.84,2.23
2015,2,20,11,3.67,2.92
2015,2,20,12,4.53,3.64
2015,2,20,13,5.22,4.31
2015,2,20,14,5.45,4.65
2015,2,20,15,5.0,4.36
2015,2,20,16,3.39,3.06
2015,2,20,17,1.74,2.01
2015,2,20,18,1.52,1.81
2015,2,20,19,1.34,1.71
2015,2,20,20,1.36,1.68
2015,2,20,21,1.3,1.59
2015,2,20,22,1.29,1.62
2015,2,20,23,1.41,1.78
2015,2,21,0,1.37,1.73
2015,2,21,1,1.29,1.66
2015,2,21,2,1.25,1.58
2015,2,21,3,1.15,1.41
2015,2,21,4,1.04,1.23
2015,2,21,5,0.92,1.07
2015,2,21,6,0.98,1.03
2015,2,21,7,1.89,1.8
2015,2,21,8,2.7,2.4
2015,2,21,9,3.21,2.81
2015,2,21,10,3.49,3.05
2015,2,21,11,3.8,3.35
2015,2,21,12,4.17,3.75
2015,2,21,13,4.34,3.99
2015,2,21,14,4.06,3.72
2015,2,21,15,3.42,3.16
2015,2,21,16,2.24,2.29
2015,2,21,17,1.38,1.73
2015,2,21,18,1.33,1.77
2015,2,21,19,1.43,1.89
2015,2,21,20,1.39,1.77
2015,2,21,21,1.33,1.71
2015,2,21,22,1.06,1.38
2015,2,21,23,0.7,0.91
2015,2,22,0,0.43,0.49
2015,2,22,1,0.16,0.21
2015,2,22,2,0.14,0.25
2015,2,22,3,0.71,0.94
2015,2,22,4,0.57,0.78
2015,2,22,5,0.61,0.81
2015,2,22,6,0.79,0.96
2015,2,22,7,0.71,0.84
2015,2,22,8,0.6,1.1
2015,2,22,9,0.53,1.16
2015,2,22,10,0.74,1.51
2015,2,22,11,0.87,1.67
2015,2,22,12,0.53,1.33
2015,2,22,13,0.15,0.7
2015,2,22,14,1.17,0.75
2015,2,22,15,2.42,2.08
2015,2,22,16,2.32,3.14
2015,2,22,17,2.66,3.22
2015,2,22,18,2.32,2.59
2015,2,22,19,1.93,2.19
2015,2,22,20,1.88,2.14
2015,2,22,21,1.73,1.97
2015,2,22,22,1.48,1.72
2015,2,22,23,1.28,1.52
2015,2,23,0,1.15,1.35
2015,2,23,1,1.03,1.17
2015,2,23,2,0.83,0.95
2015,2,23,3,0.56,0.67
2015,2,23,4,0.35,0.44
2015,2,23,5,0.2,0.3
2015,2,23,6,0.16,0.22
2015,2,23,7,0.39,0.34
2015,2,23,8,0.94,0.92
2015,2,23,9,1.15,1.17
2015,2,23,10,1.18,1.06
2015,2,23,11,1.49,1.12
2015,2,23,12,2.05,1.54
2015,2,23,13,2.77,2.18
2015,2,23,14,3.6,2.93
2015,2,23,15,4.32,3.81
2015,2,23,16,3.67,4.07
2015,2,23,17,2.43,3.42
2015,2,23,18,2.56,2.55
2015,2,23,19,2.34,2.37
2015,2,23,20,1.92,2.11
2015,2,23,21,1.52,2.05
2015,2,23,22,1.53,1.93
2015,2,23,23,1.49,1.75
2015,2,24,0,1.4,1.63
2015,2,24,1,1.26,1.44
2015,2,24,2,1.15,1.31
2015,2,24,3,1.1,1.26
2015,2,24,4,0.99,1.15
2015,2,24,5,0.93,1.1
2015,2,24,6,0.83,1.02
2015,2,24,7,1.31,1.4
2015,2,24,8,2.05,1.98
2015,2,24,9,2.55,2.14
2015,2,24,10,2.91,2.22
2015,2,24,11,3.52,2.67
2015,2,24,12,4.35,3.43
2015,2,24,13,5.18,4.24
2015,2,24,14,5.64,4.75
2015,2,24,15,5.63,4.88
2015,2,24,16,4.67,4.1
2015,2,24,17,3.03,2.91
2015,2,24,18,2.74,2.46
2015,2,24,19,2.3,2.11
2015,2,24,20,1.84,2.06
2015,2,24,21,1.45,1.93
2015,2,24,22,1.42,1.83
2015,2,24,23,1.28,1.63
2015,2,25,0,1.13,1.41
2015,2,25,1,1.03,1.31
2015,2,25,2,1.02,1.33
2015,2,25,3,0.87,1.18
2015,2,25,4,0.66,0.94
2015,2,25,5,0.58,0.8
2015,2,25,6,0.62,0.8
2015,2,25,7,0.84,1.01
2015,2,25,8,1.99,1.99
2015,2,25,9,2.86,2.52
2015,2,25,10,3.57,2.92
2015,2,25,11,4.5,3.59
2015,2,25,12,5.3,4.27
2015,2,25,13,5.7,4.67
2015,2,25,14,5.65,4.77
2015,2,25,15,4.93,4.22
2015,2,25,16,3.45,2.91
2015,2,25,17,2.26,1.95
2015,2,25,18,1.95,1.76
2015,2,25,19,1.72,1.92
2015,2,25,20,1.36,2.07
2015,2,25,21,1.55,2.28
2015,2,25,22,1.59,2.15
2015,2,25,23,1.55,2.05
2015,2,26,0,1.42,1.85
2015,2,26,1,0.98,1.27
2015,2,26,2,1.18,1.54
2015,2,26,3,1.54,2.01
2015,2,26,4,1.64,2.22
2015,2,26,5,1.68,2.19
2015,2,26,6,1.52,2.38
2015,2,26,7,2.46,2.69
2015,2,26,8,3.22,3.34
2015,2,26,9,4.2,4.25
2015,2,26,10,4.98,4.83
2015,2,26,11,5.81,5.41
2015,2,26,12,6.47,5.94
2015,2,26,13,7.0,6.4
2015,2,26,14,6.82,6.29
2015,2,26,15,6.08,5.69
2015,2,26,16,4.55,4.17
2015,2,26,17,2.09,2.87
2015,2,26,18,2.1,3.07
2015,2,26,19,2.18,2.94
2015,2,26,20,2.44,3.45
2015,2,26,21,2.94,4.64
2015,2,26,22,3.21,5.36
2015,2,26,23,3.0,5.0
2015,2,27,0,3.48,5.54
2015,2,27,1,3.47,5.19
2015,2,27,2,3.17,5.09
2015,2,27,3,2.99,4.92
2015,2,27,4,2.64,3.87
2015,2,27,5,2.23,3.22
2015,2,27,6,2.41,2.99
2015,2,27,7,3.52,3.29
2015,2,27,8,4.87,4.82
2015,2,27,9,6.43,6.34
2015,2,27,10,6.64,6.48
2015,2,27,11,5.73,5.55
2015,2,27,12,5.28,5.16
2015,2,27,13,4.98,4.77
2015,2,27,14,4.57,4.19
2015,2,27,15,3.71,3.47
2015,2,27,16,3.29,3.17
2015,2,27,17,1.91,2.64
2015,2,27,18,2.31,3.31
2015,2,27,19,2.78,4.43
2015,2,27,20,4.19,6.62
2015,2,27,21,5.51,7.08
2015,2,27,22,4.16,5.82
2015,2,27,23,3.28,4.9
2015,2,28,0,2.46,3.8
2015,2,28,1,2.24,3.37
2015,2,28,2,2.13,3.14
2015,2,28,3,2.06,2.92
2015,2,28,4,1.99,2.83
2015,2,28,5,1.95,2.7
2015,2,28,6,2.03,2.62
2015,2,28,7,3.44,3.34
2015,2,28,8,4.2,3.96
2015,2,28,9,4.58,4.2
2015,2,28,10,5.26,4.81
2015,2,28,11,5.96,5.45
2015,2,28,12,6.48,5.89
2015,2,28,13,6.57,6.05
2015,2,28,14,6.19,5.72
2015,2,28,15,5.46,4.98
2015,2,28,16,4.37,3.85
2015,2,28,17,2.27,2.44
2015,2,28,18,1.64,2.19
2015,2,28,19,1.62,2.09
2015,2,28,20,1.79,2.36
2015,2,28,21,1.92,2.59
2015,2,28,22,2.36,3.53
2015,2,28,23,2.45,3.55
2015,3,1,0,2.34,3.38
2015,3,1,1,2.18,3.23
2015,3,1,2,2.0,2.8
2015,3,1,3,1.85,2.57
2015,3,1,4,1.68,2.25
2015,3,1,5,1.57,2.04
2015,3,1,6,1.4,1.73
2015,3,1,7,2.44,2.46
2015,3,1,8,3.44,3.38
2015,3,1,9,4.13,3.83
2015,3,1,10,4.69,4.23
2015,3,1,11,5.26,4.72
2015,3,1,12,5.72,5.14
2015,3,1,13,6.04,5.52
2015,3,1,14,5.78,5.36
2015,3,1,15,4.98,4.61
2015,3,1,16,3.48,3.08
2015,3,1,17,1.63,1.9
2015,3,1,18,1.43,1.96
2015,3,1,19,1.49,2.09
2015,3,1,20,1.6,2.36
2015,3,1,21,1.81,2.7
2015,3,1,22,1.79,2.97
2015,3,1,23,1.98,3.14
2015,3,2,0,1.85,2.75
2015,3,2,1,1.78,2.55
2015,3,2,2,1.71,2.4
2015,3,2,3,1.64,2.07
2015,3,2,4,1.53,1.9
2015,3,2,5,1.49,1.9
2015,3,2,6,1.43,1.81
2015,3,2,7,2.53,2.59
2015,3,2,8,3.26,3.28
2015,3,2,9,3.76,3.61
2015,3,2,10,4.33,3.99
2015,3,2,11,5.32,4.86
2015,3,2,12,6.22,5.7
2015,3,2,13,6.65,6.15
2015,3,2,14,6.35,5.9
2015,3,2,15,5.22,4.9
2015,3,2,16,3.64,3.37
2015,3,2,17,1.69,1.91
2015,3,2,18,1.38,1.73
2015,3,2,19,1.36,1.64
2015,3,2,20,1.4,1.74
2015,3,2,21,1.56,1.98
2015,3,2,22,1.7,2.18
2015,3,2,23,1.92,2.78
2015,3,3,0,2.1,3.23
2015,3,3,1,2.09,3.3
2015,3,3,2,2.07,3.33
2015,3,3,3,2.07,3.07
2015,3,3,4,1.95,2.66
2015,3,3,5,1.91,2.56
2015,3,3,6,2.0,2.52
2015,3,3,7,3.53,3.57
2015,3,3,8,5.46,5.45
2015,3,3,9,6.86,6.78
2015,3,3,10,7.84,7.62
2015,3,3,11,8.22,7.89
2015,3,3,12,8.22,7.78
2015,3,3,13,7.95,7.6
2015,3,3,14,7.26,7.03
2015,3,3,15,6.67,6.5
2015,3,3,16,6.0,5.74
2015,3,3,17,3.92,4.88
2015,3,3,18,4.32,5.7
2015,3,3,19,5.48,6.63
2015,3,3,20,5.63,6.83
2015,3,3,21,5.53,6.92
2015,3,3,22,5.19,6.57
2015,3,3,23,3.63,5.38
2015,3,4,0,2.72,4.33
2015,3,4,1,2.76,4.32
2015,3,4,2,3.26,5.29
2015,3,4,3,3.8,6.07
2015,3,4,4,4.45,6.13
2015,3,4,5,4.96,6.43
2015,3,4,6,5.77,6.66
2015,3,4,7,7.09,7.38
2015,3,4,8,8.25,8.36
2015,3,4,9,9.07,9.1
2015,3,4,10,9.68,9.73
2015,3,4,11,9.65,9.66
2015,3,4,12,9.26,9.23
2015,3,4,13,8.9,8.92
2015,3,4,14,8.51,8.56
2015,3,4,15,7.62,7.54
2015,3,4,16,6.38,6.26
2015,3,4,17,5.46,6.42
2015,3,4,18,5.99,6.98
2015,3,4,19,6.01,6.97
2015,3,4,20,6.05,6.94
2015,3,4,21,6.07,6.81
2015,3,4,22,5.24,5.88
2015,3,4,23,4.26,4.6
2015,3,5,0,3.31,3.82
2015,3,5,1,3.05,3.48
2015,3,5,2,3.12,3.86
2015,3,5,3,3.45,4.31
2015,3,5,4,3.01,3.78
2015,3,5,5,2.31,3.36
2015,3,5,6,3.17,3.41
2015,3,5,7,4.89,4.92
2015,3,5,8,5.55,5.35
2015,3,5,9,5.88,5.59
2015,3,5,10,6.27,5.96
2015,3,5,11,6.75,6.46
2015,3,5,12,7.04,6.74
2015,3,5,13,7.04,6.7
2015,3,5,14,6.74,6.36
2015,3,5,15,6.15,5.71
2015,3,5,16,4.95,4.43
2015,3,5,17,2.72,2.37
2015,3,5,18,1.55,1.8
2015,3,5,19,1.45,1.76
2015,3,5,20,1.66,2.04
2015,3,5,21,2.13,2.29
2015,3,5,22,2.2,2.35
2015,3,5,23,2.16,2.16
2015,3,6,0,2.0,1.95
2015,3,6,1,1.91,1.77
2015,3,6,2,1.82,1.75
2015,3,6,3,1.5,1.45
2015,3,6,4,1.23,1.24
2015,3,6,5,0.96,1.13
2015,3,6,6,1.44,1.49
2015,3,6,7,2.33,2.23
2015,3,6,8,2.71,2.43
2015,3,6,9,3.06,2.63
2015,3,6,10,3.64,3.06
2015,3,6,11,4.38,3.68
2015,3,6,12,5.04,4.35
2015,3,6,13,5.5,4.91
2015,3,6,14,5.6,5.09
2015,3,6,15,5.15,4.66
2015,3,6,16,4.15,3.66
2015,3,6,17,3.04,2.59
2015,3,6,18,2.41,2.24
2015,3,6,19,2.08,2.2
2015,3,6,20,1.84,2.32
2015,3,6,21,1.61,1.96
2015,3,6,22,1.57,1.91
2015,3,6,23,1.86,1.75
2015,3,7,0,1.87,1.63
2015,3,7,1,1.79,1.6
2015,3,7,2,1.85,1.68
2015,3,7,3,1.54,1.33
2015,3,7,4,0.99,1.32
2015,3,7,5,0.94,1.25
2015,3,7,6,1.32,1.35
2015,3,7,7,2.42,2.45
2015,3,7,8,3.33,3.15
2015,3,7,9,3.87,3.48
2015,3,7,10,4.32,3.78
2015,3,7,11,4.71,4.04
2015,3,7,12,5.03,4.29
2015,3,7,13,5.32,4.57
2015,3,7,14,5.32,4.59
2015,3,7,15,4.98,4.32
2015,3,7,16,3.97,3.39
2015,3,7,17,2.19,2.07
2015,3,7,18,1.39,1.85
2015,3,7,19,1.39,1.94
2015,3,7,20,1.42,1.9
2015,3,7,21,1.34,1.74
2015,3,7,22,1.22,1.51
2015,3,7,23,1.13,1.41
2015,3,8,0,1.11,1.38
2015,3,8,1,1.04,1.3
2015,3,8,2,1.0,1.22
2015,3,8,3,0.85,1.01
2015,3,8,4,0.62,0.74
2015,3,8,5,0.43,0.47
2015,3,8,6,0.4,0.42
2015,3,8,7,1.17,1.11
2015,3,8,8,2.04,1.76
2015,3,8,9,2.75,2.32
2015,3,8,10,3.32,2.77
2015,3,8,11,3.94,3.25
2015,3,8,12,4.62,3.81
2015,3,8,13,5.28,4.46
2015,3,8,14,5.44,4.68
2015,3,8,15,5.28,4.6
2015,3,8,16,4.5,3.9
2015,3,8,17,2.34,2.48
2015,3,8,18,1.62,2.14
2015,3,8,19,1.6,2.07
